date,Po,P,U,Ff,VV,tavg,tmin,tmax,prcp,wspd
2021/3/29,748.7375,754.8875,81.125,2.5,25.25,27.1,21.8,30.3,0,11
2021/3/30,747.9,754.0125,76.875,3.5,30,27.7,23.9,32,0,13.8
2021/3/31,748.2,754.3375,80.125,3.875,30,26.3,24.7,30.6,0,13.6
2021/4/1,749.125,755.275,77.125,3.375,30,27.4,24,32,0,13.4
2021/4/2,751.0375,757.2,76.75,2.375,29.625,27.6,22.5,32,0,10.2
2021/4/3,752.35,758.5125,75.5,1.625,24.5,27.3,21.9,32,0,7.5
2021/4/4,754.8375,761.0875,72.625,4.625,29,21.4,19.7,31.6,0,18.8
2021/4/5,757.2125,763.525,77,2.875,29.375,21.3,18.6,25.1,0,10.2
2021/4/6,756.6,762.85,71.625,1.5,21.5,25.7,18.4,30,0,6.7
2021/4/7,755.3625,761.6125,72.875,2,20.5,25,20.5,30,0.5,8.8
2021/4/8,754.8375,761.1125,83.375,2.75,25.65,19.6,16.6,27,9.4,12.6
2021/4/9,757,763.3625,78.875,2,24,19.8,16.5,22.6,0.3,9.9
2021/4/10,757.7125,764.025,70,1.875,24.125,23.2,17,27,0,6.8
2021/4/11,757.5,763.7625,66.625,1.75,26.625,25.4,18.7,30,0,7.9
2021/4/12,755.8375,762.0625,70.25,2.625,26.375,26.8,18.4,31,0,9.4
2021/4/13,753.9,760.075,72,2,28,27.4,20.2,31,0,7
2021/4/14,753.1875,759.375,74,3.25,28.375,27.3,20.6,31.2,0,13
2021/4/15,753.1625,759.375,78.625,2,23.15,22.7,21,30.7,4.8,10.7
2021/4/16,754.0125,760.3,92.25,1.625,13.8,21.2,21,26,20.3,7.6
2021/4/17,756.0375,762.3375,85.625,1.875,18.25,23.5,20,26,0.3,8.5
2021/4/18,755.15,761.425,78.875,1.625,18.875,22.1,20,26.8,1,6.8
2021/4/19,753.75,760.025,73.75,1.75,18.1875,21.7,19,26.8,1.8,8.5
2021/4/20,753.675,759.9625,78.75,1.875,18.75,22.6,18.6,25.2,0.5,9.3
2021/4/21,752.9875,759.175,69.25,2.125,26.75,26.1,19.8,30.8,0,8.1
2021/4/22,751.2625,757.425,76.5,1.5,20.125,26.7,19.8,31.4,0,5.8
2021/4/23,749.6,755.7375,72.25,1.875,21,29.1,21,34,0,6.9
2021/4/24,751.3625,757.5,70.625,3.875,29.75,28.4,24,33.4,0,15.5
2021/4/25,752.8375,759.0125,83,1.875,25.2625,23.7,20.4,31.4,8.1,10.2
2021/4/26,754.4,760.675,86,1.5,18.425,21.9,20.3,26.7,2.5,8
2021/4/27,754.9875,761.2875,94.125,1,4.55,21.9,20.8,23.8,5.6,5.7
2021/4/28,755.3375,761.6375,93.875,2.125,11.85,20.7,18.5,22.6,12.7,10.5
2021/4/29,754.5625,760.85,72.625,2.5,27.875,22.9,16.1,28,0,11.8
2021/4/30,753.2,759.45,70.5,1.625,21.25,26.7,16,31,0,5.9
2021/5/1,752.7875,759,73.125,1.375,19.75,28.5,20.4,33,0,6.8
2021/5/2,753.5625,759.7125,85,1.5,8.6375,24.3,20.7,33,32.8,6.7
2021/5/3,753.15,759.3875,87.375,1.625,18.75,23.8,19.1,31.3,1.8,6.8
2021/5/4,752.0625,758.2875,85.125,3,20.0125,24.4,20.4,30.8,34.3,10.3
2021/5/5,753.8625,760.0625,79.125,2,22.1375,27.1,21,30.9,2.5,8
2021/5/6,754.8875,761.1,80,1.75,21.225,27.2,22.7,31,5.8,8.5
2021/5/7,753.4625,759.6,75.625,1.5,23.125,29.3,22.5,34,0,7.5
2021/5/8,750.7625,756.85,75.25,2.5,24.25,29.8,25,34,0,9.8
2021/5/9,750.05,756.15,75.25,2.5,29.625,30.2,26.2,35,0.5,10
2021/5/10,749.95,756.025,72.125,3.875,30,30.1,26,35,0,13.8
2021/5/11,749.6,755.6625,70.375,3.75,30,31.1,27,35,0,15
2021/5/12,749.65,755.75,73.875,3.25,30,30.9,25,35,0,14.2
2021/5/13,749.95,756.0375,76.875,3.5,30,29.7,26.1,35,2.5,13.5
2021/5/14,750.2375,756.3125,83.5,3.125,29.5,28.8,26.6,33,18,11.8
2021/5/15,749.975,756.05,72.75,4.625,30,31,25.8,33.6,0,16.5
2021/5/16,750.1125,756.1875,72.125,4.125,30,31.8,27.3,36,0,15.7
2021/5/17,750.8375,756.8875,76.25,2.5,30,29.7,27,36,1.8,12.2
2021/5/18,750.3625,756.4625,84.625,2.25,25.75,29.4,25.6,34,11.9,10.7
2021/5/19,749.1375,755.2125,72.625,4,30,31.3,25.6,35,0,15
2021/5/20,749.5,755.5625,66.375,4,30,31.7,28,35.2,0,16
2021/5/21,749.1,755.1375,68.125,4.25,30,32.3,27.1,37,0,18.4
2021/5/22,748.6375,754.6875,70.5,4,30,31.9,26.1,36,0,15.2
2021/5/23,749.4875,755.525,68.625,3,30,32.1,26.2,37,0,10.7
2021/5/24,751.2625,757.375,82.375,1.5,29.875,28.7,26.2,35.5,4.1,6.6
2021/5/25,751.4875,757.65,78.5,3,24.375,29,25,35,0.5,9.1
2021/5/26,750.8625,756.9875,82,1.875,28.625,28.8,26,33,19.3,8.1
2021/5/27,750.825,756.9,77.375,1.875,29.375,31.2,25.3,34,1.8,9.1
2021/5/28,750.6875,756.7375,72,2.5,30,32.2,25.6,36,0,12.5
2021/5/29,749.0375,755.1375,83.875,2.25,22.125,28.3,24.6,35.5,33,12.4
2021/5/30,747.3125,753.4,82.875,1.375,20.875,30.8,24.6,35,2.8,7.6
2021/5/31,746.9,752.975,88.875,2.75,17.6875,27.4,24.1,34.9,67.6,8.9
2021/6/1,748.3875,754.55,92.125,1.5,10.9375,25.6,23.9,32.7,83.8,8.7
2021/6/2,749.1375,755.2625,91.5,1.125,13.55,25.6,23.8,30.1,19.8,6.7
2021/6/3,748.425,754.5625,79.75,2.625,22.9875,29.9,23.8,35,12.4,9.1
2021/6/4,748.0375,754.15,86.25,3.125,29.625,24.3,23.1,33.2,7.6,14
2021/6/5,747.625,753.7625,74.25,2,28.25,26.9,21.8,30.8,0,8.3
2021/6/6,747.3125,753.4375,71.625,1.875,21.75,29.9,22.1,34,0,6.2
2021/6/7,749.25,755.3,70.75,1.75,25.75,30.2,23.7,34,0,7.4
2021/6/8,749.85,755.95,72.375,1.625,28.375,30.5,23.7,35,0,7.9
2021/6/9,749.175,755.25,74.25,2,29.5,30.6,24.5,35,0,9
2021/6/10,748.2375,754.325,78.875,1.625,23.75,28.4,24.9,34.3,8.9,8.5
2021/6/11,748.4,754.4875,80.125,1.875,26.25,29.3,24.8,35,0,10.3
2021/6/12,749.6625,755.7375,77.125,2.125,30,28.9,25.8,33.7,1.8,12.1
2021/6/13,750.1875,756.2875,86.125,1.75,28.375,27.4,26,32.1,9.4,11.6
2021/6/14,748.2125,754.35,87.5,2,26.0125,28.4,25.9,32.1,7.6,9
2021/6/15,746.8,752.8625,77,2.875,30,30.9,26.4,35,0,10.7
2021/6/16,748.1,754.2,79.25,2.375,30,29.4,26,35,1.8,10.1
2021/6/17,749.275,755.3375,78.625,2.625,30,31.2,26.4,35,0,10.5
2021/6/18,748.6,754.6375,72.375,2.5,30,32.4,27.3,37,0,11.9
2021/6/19,746.9375,752.95,71.25,3.25,30,32.2,28.7,37,0,13.3
2021/6/20,745.6625,751.6625,70.875,3,30,32.6,29,37,0,12
2021/6/21,745.8625,751.8875,76,2.125,28.125,30.5,23.2,36.3,83.3,12.9
2021/6/22,747.75,753.8375,91.375,1.5,11.0875,27.4,23.2,36.3,18.8,6.8
2021/6/23,748.225,754.3625,92.5,1.25,13.8125,25.9,23.8,29.3,58.9,6.2
2021/6/24,748.2125,754.3375,90.375,1.375,9.325,27.1,23.8,32,1.8,6.6
2021/6/25,748.3125,754.4125,88.75,1.375,12.3875,28.5,25.6,34,13.7,7.3
2021/6/26,748.875,755,88.875,1.625,16.8625,28.5,25.7,33,7.6,8.1
2021/6/27,748.225,754.3,85.75,1.375,20.5875,30.2,25.9,35,1,8.5
2021/6/28,747.2,753.2625,88.5,2,25.625,27.4,24,34.5,34.3,10.3
2021/6/29,747.175,753.25,85.125,2.125,23.3875,29.5,25.2,32.5,56.1,9.3
2021/6/30,747.7875,753.85,77.125,3.75,30,30.6,26.6,34,0.8,14
2021/7/1,747.75,753.8125,72.625,4.25,30,31.6,28.6,35,0,15.9
2021/7/2,748.275,754.3,73.25,4,30,30.8,26.7,34.4,1.3,14.4
2021/7/3,748.2125,754.2625,77.5,3.875,30,30.4,26.7,36,4.3,12.8
2021/7/4,749.025,755.0875,73.5,2.25,30,31.4,25.6,36,0,8.9
2021/7/5,749.6125,755.7,77.125,1.5,30,30.7,25,35.4,0.3,7.2
2021/7/6,748.8875,754.9875,77.375,1.75,30,29.9,24.9,35,0,9.2
2021/7/7,750.725,756.85,81,1.875,30,29.3,25.2,33,3.8,9.7
2021/7/8,752.2375,758.35,78.75,2.625,25.625,30.6,25.2,34,12.7,10
2021/7/9,751.675,757.75,73.875,1.25,28.25,31.6,25.1,35.7,0,6.2
2021/7/10,751.5,757.6,74,1.375,25.875,32.3,25.2,36,0,7.9
2021/7/11,752.1125,758.175,68.625,2.5,30,32.2,25.4,37,0,11.4
2021/7/12,751.3,757.375,72.625,2.625,30,31.6,26,35,0,11.5
2021/7/13,750.0125,756.075,66.75,3.125,30,32.4,28,37,0,11.5
2021/7/14,749.9375,755.9625,66.875,2,30,32.8,25.6,36.5,0,8
2021/7/15,750.45,756.4875,69.75,1.75,30,31.3,26,36.8,0.3,8.7
2021/7/16,750.3125,756.4125,76.75,1.875,25.125,28.8,23.6,36,26.2,8.5
2021/7/17,748.375,754.4875,79.75,1.375,21.0125,29.8,23.6,35.3,0,6.8
2021/7/18,746.7875,752.8625,83.75,1.5,22.375,30.9,24.4,36,6.9,8
2021/7/19,746.2625,752.3375,83.375,1.625,29.875,28.7,25.2,34.9,3,10.3
2021/7/20,746.2125,752.275,84.25,1.875,27.625,28.3,25.2,31.1,0.8,10.7
2021/7/21,746.225,752.325,83.625,2.25,29,27.8,25.5,30,1,11.7
2021/7/22,744.9375,750.9875,73.5,1.5,26.125,31.6,24.2,36,0,7.8
2021/7/23,742.925,748.925,73.375,2.25,26.375,33.1,25.2,38,5.3,8.5
2021/7/24,742.5,748.5,72.75,2.25,21.825,33.3,25.8,38,1,11.5
2021/7/25,743.3125,749.3,70.25,1.625,27.25,33.2,26.4,38,0,8.8
2021/7/26,742.475,748.4625,78,1.625,27.875,32.6,27,37.6,0,6.2
2021/7/27,741.35,747.3375,72.375,1.75,22.75,33.4,27.1,38,0,8.3
2021/7/28,741.9,747.85,76.125,1.25,21.125,31.7,25.7,40,1,9
2021/7/29,743.7625,749.7875,85.125,1.125,12.7625,29.8,25.7,38.1,7.1,6.1
2021/7/30,744.775,750.85,89.125,1.25,15.025,30,24.9,36.1,25.1,7.6
2021/7/31,743.9875,750.05,83.875,1.5,26.5,30.7,24.9,35,0.8,8.6
2021/8/1,742.6125,748.625,82.125,2,19.2875,30.2,24.7,36,3.3,9.6
2021/8/2,742.6,748.6125,77,1.625,21.1625,31.6,24.6,37,0.3,7.2
2021/8/3,742.4375,748.45,78.125,3,28.625,29.6,25.6,34,1,12.1
2021/8/4,741.4125,747.4625,85.375,2.25,28.875,29.6,25.7,33,1.5,10.9
2021/8/5,741.1125,747.15,88.625,1.75,21.3375,28.6,26.4,33.4,19.1,7.7
2021/8/6,742.55,748.575,89,1.25,15.9625,28.6,25.6,34,2,5.5
2021/8/7,744.925,750.975,87.625,1.625,15.3,29.2,25.6,35,14.7,6
2021/8/8,747,753.075,90.375,1.375,11.425,29.7,25.7,35.3,11.2,6.3
2021/8/9,747.6875,753.7625,93.5,1.375,9.875,26.9,25.6,31.1,78,8.1
2021/8/10,748.4,754.55,91.75,1.5,13.4875,27.5,24,31.5,44.2,8.2
2021/8/11,750.0625,756.175,85.875,1.875,21.3375,28.7,23.9,34,26.4,7.9
2021/8/12,750.35,756.4375,79.75,1.625,30,30.2,23.9,33,0,7.6
2021/8/13,748.175,754.2875,88.625,1.25,24.75,29.4,24.6,34,61.5,8.7
2021/8/14,748.3,754.3625,87.25,1.875,22.3375,27.7,24.6,33,1.5,8
2021/8/15,751.125,757.25,87.125,1.75,24.5,28,26,32,18.5,8.8
2021/8/16,752.9375,759.0875,89,1.25,22.875,29.4,25.9,34,0,7.1
2021/8/17,751.6125,757.6875,80.125,1.125,23.625,31.7,25.9,36,0,6.7
2021/8/18,750.175,756.25,85.625,1.875,23.875,27.8,24.9,35.9,0,9.4
2021/8/19,750.425,756.55,86.125,1.375,20.5,28.7,24.8,35,0,6.5
2021/8/20,750.85,756.95,79.75,1.625,24.5,31.1,24.8,35,0,7.5
2021/8/21,750.1,756.2,72.375,1.75,30,31.8,25.9,35,0,8.1
2021/8/22,749.05,755.1125,68.25,2.5,30,31.9,27.5,36,0,10.5
2021/8/23,748.9125,754.95,69.125,2.75,30,31.6,26.2,37,0,12.8
2021/8/24,749.3875,755.4375,74.875,2.5,30,30.6,25.9,35.1,0,10.3
2021/8/25,750.5625,756.65,82.875,1.75,26.875,28.7,25.5,34,3.6,8.9
2021/8/26,752.0875,758.2125,79,2.125,29.375,30.4,24.6,35,1.3,8.6
2021/8/27,752.95,759.0875,78,2.25,29.5,28.8,22.6,34.7,0,10.2
2021/8/28,752.725,758.875,83.875,1.625,29.375,28.7,22.3,33,8.4,8.5
2021/8/29,752.45,758.6,82.625,1.125,25.75,28.8,23.7,33.2,0,7.7
2021/8/30,752.6125,758.775,77.875,1.75,28.25,30.8,23.6,35,0,7.7
2021/8/31,752.5625,758.7,86.125,1.375,26.125,28.4,23,34.3,59.7,7.1
2021/9/1,751.7,757.8625,85.625,2,26.75,28.6,23.9,34,4.8,9.3
2021/9/2,750.95,757.0375,83,1.5,23.375,30.4,24.6,35,4.3,7.5
2021/9/3,749.475,755.5625,79.625,1.125,26.125,31.3,25.3,35,0,6.2
2021/9/4,750.075,756.15,77.875,1.125,30,31.4,25.4,36,0,7.3
2021/9/5,751.4625,757.55,78.625,1.625,30,30.9,25,37,0,7.2
2021/9/6,752.0625,758.175,81.125,1.375,22.75,29.9,25,36,0.3,7.4
2021/9/7,752.05,758.1625,77.5,1.625,28.125,30.7,24.6,37,0,8.1
2021/9/8,751.25,757.3375,76.125,1.625,29.25,29.5,25,35.5,0,7.8
2021/9/9,751,757.075,76.25,1.5,26.875,31.9,25,37,0,7.4
2021/9/10,750.2375,756.325,81.375,1.75,20.625,31.5,26.1,36.5,0,7.3
2021/9/11,747.4375,753.5,78.25,1.75,21,32.9,25.8,38,0,8.1
2021/9/12,745.5875,751.6,72.625,2.125,20.75,33.1,25.8,38,0,8.4
2021/9/13,748.8625,754.8875,73.25,1.625,22.125,32.4,26.1,37.2,0,7.6
2021/9/14,752.9571429,759.0714286,78.57142857,1.571428571,30,29.2,25.4,35,0,8.2
2021/9/15,752.65,758.7375,78,1.5,28.5,30.6,25.3,35.6,0,6.2
2021/9/16,751.3125,757.4,85,1.375,20.6625,27.7,24.2,35.6,39.4,6.6
2021/9/17,751.1,757.2375,84.75,1.25,15.525,29.3,23.8,35,0.3,6.2
2021/9/18,752.1166667,758.2,75.16666667,1.833333333,22.33333333,29.3,24.5,34.5,0,8.7
2021/9/19,752.4125,758.4875,76.875,2,28.125,30.9,25,36,13.7,10.4
2021/9/20,751.8571429,757.9714286,86.85714286,1.142857143,22.71428571,29.6,24.4,35,4.8,7
2021/9/21,751.0875,757.1875,81.375,1.5,24.875,30.3,24.1,34.2,0,8
2021/9/22,751.9,758.0125,80.25,1.375,26,30.7,24.5,36,0.3,6.9
2021/9/23,753.975,760.1375,89,1.375,28.5,28.4,24.4,34.5,13.2,8.8
2021/9/24,754.4875,760.6375,85.5,2.125,23.75,28.7,24.2,35,2.8,8.5
2021/9/25,753.6625,759.85,79.5,1.625,25.75,30.3,23.9,35,0,8.1
2021/9/26,753.1375,759.2875,78,1.625,24,30.7,24.3,34,0,6.8
2021/9/27,751.9285714,758.0428571,79,1.142857143,19.71428571,31.4,24.2,36,0,5.9
2021/9/28,750.975,757.075,79.5,1.125,13.5,31.2,25.5,35,0,6.8
2021/9/29,749.925,755.9875,76.75,1.375,17.5,31.7,27,36,0,6.8
2021/9/30,750.0875,756.15,75.625,1.875,24.125,31.6,25.3,36,0,6.6
2021/10/1,750.8625,756.95,87.5,1.5,12.375,28.3,23.7,36,0.5,7.6
2021/10/2,752.3714286,758.5,82,1.571428571,17.14285714,30.4,23.7,34,0,6.7
2021/10/3,753.3,759.4375,83.125,1.375,21,29,23.1,36,0.3,6.6
2021/10/4,753.625,759.8,79.625,1.75,23.625,30,22.9,35,0,7.2
2021/10/5,752.6375,758.7875,76.5,1.5,24.25,30.4,23.3,35,0,7.8
2021/10/6,750.625,756.7,72.875,1.875,26.5,30.7,23.3,36,0,8.6
2021/10/7,748.75,754.825,64.625,2.5,30,31.3,23.5,35,0.3,10.7
2021/10/8,748.625,754.725,88.625,2.75,17.125,25.4,23.9,33.9,41.9,13.4
2021/10/9,748.6,754.75,92.5,3.125,12.3875,25.4,23.7,27,30.5,13.9
2021/10/10,750.425,756.55,90.125,1.5,17.375,26.9,23.7,29.2,0.8,6.3
2021/10/11,749.7,755.85,71.5,4.125,28.25,25.2,23,29.2,0,22.9
2021/10/12,747.6625,753.8625,66.875,5.125,30,23.5,20.6,29.7,0,26.5
2021/10/13,747.8,754,83.875,3.5,27.125,22.8,20,26.2,7.9,24.3
2021/10/14,751.5142857,757.7,77.42857143,2.857142857,30,26.2,20,31,0,13.9
2021/10/15,752.7,758.925,84.625,3.125,23.875,22.3,21,30.6,2.8,14.9
2021/10/16,756.0375,762.3125,75,4.375,30,22.9,18.5,26,0.3,23.1
2021/10/17,759.1125,765.4375,69.375,3.125,30,20.5,16,26,0.15,22.5
2021/10/18,758.5125,764.85,71.625,1.875,30,22.9,16,27,0,11.6
2021/10/19,757.375,763.6375,75.125,1.25,26,26,17.7,30,0,5.9
2021/10/20,755.7125,761.9125,76,2,22.125,27,20.6,31,0,8.9
2021/10/21,756.65,762.925,86.625,1.625,28,17.2,14,30.6,3,16.7
2021/10/22,759.9571429,766.3714286,81.57142857,1.714285714,27,18.1,13.5,20,0.5,15.3
2021/10/23,760.3,766.7625,76.375,2.875,30,17.9,14.1,19,0,14.8
2021/10/24,759.1625,765.5625,67,2.875,30,20.4,15.8,25.3,0,16.5
2021/10/25,757.4875,763.8,69.5,3.125,30,21.1,16,26,0,14.3
2021/10/26,756.2857143,762.6,75.85714286,2.285714286,29,24.5,16.1,29.4,0,6.4
2021/10/27,756.7375,763,70.75,1.625,30,26.1,18.6,30,0,9.1
2021/10/28,757.725,763.9875,69.875,1.5,29.5,25.4,20.2,29,0,9.8
2021/10/29,757.8375,764.0875,68,1.375,28.375,24.5,21.2,30,0,9.3
2021/10/30,759.075,765.4,92.875,2,8.85,19.9,18.5,29,9.7,10.4
2021/10/31,758.4875,764.8125,85.125,2,16.5,21.4,18.5,25.5,0.3,8
2021/11/1,758.1875,764.5,81.25,2.25,20.125,22.9,18.5,26.3,0,7.6
2021/11/2,757.7375,764.0375,82.875,2.125,25.625,22.4,19.4,26.3,0,8.6
2021/11/3,756.7375,763.025,82.125,1.875,25.875,22.9,20.4,26.3,0,7.2
2021/11/4,754.9875,761.2375,81.125,1.75,14.625,25.9,21.3,29,0,5.9
2021/11/5,753.1375,759.3375,78.375,1.75,23.5,26.7,22,31,0,8
2021/11/6,751.55,757.7375,83,1.25,16.25,27,21.1,32,0,6.2
2021/11/7,753.2,759.425,81.625,2.625,15.725,21.9,11.9,31.1,17.3,10.5
2021/11/8,759.275,765.6875,73.25,5.5,25.5,15.6,11.4,29.7,0.8,22
2021/11/9,759.6375,766.1375,48.625,2.625,30,17.8,10.8,22.1,0,17.3
2021/11/10,758.775,765.2125,54.875,2.625,30,18.1,11.1,23.4,0,13
2021/11/11,757.6625,764.0625,54.875,1.875,30,20.7,10.6,25,0,6.8
2021/11/12,758.875,765.2375,55.625,2.125,30,20,13.7,25.3,0,10.5
2021/11/13,758.3,764.7,56.125,2.5,30,19.6,12.2,24.2,0,11.8
2021/11/14,757.975,764.375,66.5,2.125,30,20.6,11.9,25,0,6.8
2021/11/15,757.2,763.5875,69.5,1.875,30,19.7,13.6,24.8,0,7.2
2021/11/16,757.3125,763.6625,71.625,1.5,30,21,13.3,25,0,8.8
2021/11/17,757.65,763.9875,69.125,2.125,30,19.8,16.8,24.9,0,11.7
2021/11/18,755.4625,761.825,75,2.125,30,19.9,15,24.9,0,10.6
2021/11/19,753.6125,759.925,77.75,1.625,28.5,21.1,15,24.9,0,6.4
2021/11/20,753.425,759.6875,73.875,1.375,27.875,23.8,17.3,28.7,0,7.1
2021/11/21,754.575,760.85,84,1.125,20.5,22.1,18.5,28.7,1,5.9
2021/11/22,758.5875,765,76.375,3.875,24,14.6,12.1,26.3,1.8,23.5
2021/11/23,760.9375,767.45,61.875,1.875,30,14.5,9.7,18,0,14
2021/11/24,759.9125,766.4125,64.375,1.875,30,17,9.5,22,0,7.7
2021/11/25,758.1125,764.55,60.5,2.25,30,18.6,11.4,25,0,8.4
2021/11/26,758.45,764.85,53.625,2.75,30,20,11,25.4,0,10.2
2021/11/27,759.55,765.95,55.625,2.5,30,19.9,13.2,25.4,0,11.6
2021/11/28,759.1875,765.6,65.25,2.5,30,20.7,13.6,26,0,8.6
2021/11/29,757.6125,763.975,65,2.25,29.125,21.9,15,27,0,11.2
2021/11/30,759.325,765.7,60.25,2.25,28.5,17.3,8,27,0,22
2021/12/1,761.475,767.9875,55.25,3,30,15.1,7.4,21.9,0,18.9
2021/12/2,761.1625,767.7,53.75,2,30,15.1,6.3,21.2,0,11
2021/12/3,760.825,767.3625,54.25,3,30,15.8,6.1,22.3,0,13.4
2021/12/4,761.025,767.575,53.875,2.125,30,15.8,5.7,22.3,0,8.1
2021/12/5,760.4,766.9125,59.5,2.375,30,15.8,6.7,23,0,7.4
2021/12/6,759.7875,766.25,54.875,2.25,30,17.2,7.5,23,0,9.7
2021/12/7,760.0625,766.55,62.625,2.375,30,19.2,7.8,24.3,0,8.1
2021/12/8,760.6,767,68.875,1.75,30,20.6,11.7,26.5,0,5
2021/12/9,760.7375,767.125,77,2.125,20.5,19.7,12.2,26.5,0,6.4
2021/12/10,759.65,766.025,75.75,1.875,22.25,19.6,11.4,25.4,0,5.8
2021/12/11,759.6625,766.0625,79.5,1.75,21.375,20.7,12.5,27,0,5.5
2021/12/12,760.3375,766.75,72.375,3.5,20.125,18.8,13,26.8,0,14.5
2021/12/13,761.0125,767.45,70,1.875,25.375,16.6,11.3,26.1,0,13.1
2021/12/14,758.225,764.65,73.75,1.75,26.875,19,11.3,24.5,0.3,6.5
2021/12/15,756.3125,762.6875,83.125,1.375,17.25,19.9,12.6,24.5,0.5,6.3
2021/12/16,756.0875,762.4,85.125,1.75,16.9625,21.8,17.1,26.1,1,7
2021/12/17,759.5375,765.925,67.875,3.625,30,16.7,11.4,26.1,0.5,22.2
2021/12/18,762.3,768.775,53.75,2.875,28.625,14.7,11.5,21.7,0,20.1
2021/12/19,761.2875,767.825,50.5,2.875,30,16.4,9.4,20,0,13.1
2021/12/20,758.375,764.8625,79,2,14.1125,13.5,9.7,18.1,50.8,9.3
2021/12/21,755.5875,762.0625,90.875,2.375,19.475,15.8,11.2,19,21.1,12.5
2021/12/22,756.9,763.3125,73.625,2.125,30,18.3,12.3,22.5,0,9.8
2021/12/23,756.925,763.3,82.125,2,26.875,16.3,14.5,22.5,0,6.5
2021/12/24,757.1125,763.5,82.75,1.75,17.7875,18.6,12.8,24.1,0,6.9
2021/12/25,760.6375,767.0375,76.875,2.125,20.625,16.5,10.4,24.1,0,12.7
2021/12/26,764.525,771.1,77.75,2.75,24.375,9.7,5.6,21.8,7.6,20.6
2021/12/27,765.4875,772.175,73.125,3,28.375,9.3,5.6,12.9,0.3,18
2021/12/28,763.1375,769.775,70.625,2.125,25.375,10.8,6.5,13.6,0,11.4
2021/12/29,762.3625,768.925,81,2.5,16,12.6,8.4,16.9,0,10.8
2021/12/30,763.1375,769.6875,65.125,2.25,30,15.7,10.9,19.9,0,13.6
2021/12/31,762.85,769.3625,61.375,2.125,29.625,15.9,9.5,21.1,0,9.5
2022/1/1,762.275,768.7875,75.25,1.75,24.5,17.4,9.5,22,0,7
2022/1/2,761,767.4875,69,2.625,27,17.5,10.7,23.1,0,9.1
2022/1/3,759.5625,766.0625,79,1.625,16.75,18.4,11.1,25,0,6.5
2022/1/4,758.4,764.8375,79.625,1.75,12.825,19.7,11.8,25,0,5.8
2022/1/5,757.0375,763.425,82.25,1.5,14.2625,20,12.5,25,0,5
2022/1/6,758.55,764.9625,77.5,2.25,18.125,18.8,14.2,24.2,0,8
2022/1/7,760.5375,767.025,72.375,2.625,27.625,16.4,11.2,23.5,0,11.4
2022/1/8,759.4375,765.9625,73.25,1.625,25.625,17.2,10.8,22,0,7.6
2022/1/9,758.0625,764.55,81.375,2.375,20.125,14.9,11.7,21.2,0,10
2022/1/10,757.5875,764.075,80,2.75,26,13.7,12.2,18.3,3,9.7
2022/1/11,760.2625,766.8125,68.375,3.125,30,12.6,10.1,18.3,0.5,18.2
2022/1/12,760.225,766.8,67.875,2,29.5,13.4,9,17.2,0,7
2022/1/13,760.825,767.3625,64.75,2.375,28.25,14.1,9.4,18,0,12.8
2022/1/14,759.6625,766.1875,64,1,23.75,13.8,11,17.3,0,6.5
2022/1/15,758.6166667,765.1166667,74.5,1.666666667,11,16.3,11.7,19.7,0,5.5
2022/1/16,759.1375,765.5625,78.125,1.625,10.3375,17.3,13.6,22.4,0,7.7
2022/1/17,759.5625,766.0625,75.625,2.875,25,14.2,13.6,22.4,0,12.3
2022/1/18,760.4375,766.9875,77.125,2.625,26.75,13.6,11.2,18.3,0.3,11.7
2022/1/19,759.15,765.6875,77.375,2.5,28.125,13.9,7.7,20,0,9.6
2022/1/20,758.0125,764.55,75.625,2,30,16.4,7.7,22.2,0,5.7
2022/1/21,756.8875,763.3875,77.5,1.125,27.5,18.9,11,23,0,5.4
2022/1/22,754.375,760.775,84.125,1,14,18.9,11.5,22.9,0.3,4.5
2022/1/23,753.6875,760.0875,88.625,0.625,10.1375,19.7,16.2,22.2,1.8,3.9
2022/1/24,754.775,761.2,92.625,2,12.025,14.7,13.5,21.3,4.6,10.8
2022/1/25,756.8,763.2625,87,2.25,22.75,16.3,12.4,19.4,0,8
2022/1/26,756.7125,763.1875,88,1.5,21.375,17.9,12.9,21.3,0,5.7
2022/1/27,756.2875,762.65,83.5,1.5,19,21.1,13.7,26.1,0,5.9
2022/1/28,756.1875,762.5875,78.625,2.375,26,16.9,16.1,26.1,0,12
2022/1/29,755.6625,762.1625,76.375,4.5,30,10.6,10,21.8,0.8,17.7
2022/1/30,758.5125,765.1375,75.5,2.875,30,9.9,7.5,15.4,0,18
2022/1/31,759.6875,766.3375,86.5,2.625,17.7625,8,6.3,15.2,11.4,12.2
2022/2/1,759.15,765.8125,91.75,2.75,24.775,9.9,6.3,12,19.1,12.2
2022/2/2,759.225,765.85,93,2.5,21,9.4,7.5,11,25.9,12.8
2022/2/3,759.275,765.9375,88.75,3.125,24.125,9.9,7.2,11,9.7,13.1
2022/2/4,761.275,767.9125,70.25,3.375,30,10.2,6.7,15.3,0,17.6
2022/2/5,762.575,769.2,70,2.375,30,11.2,6.7,15.3,0,13.6
2022/2/6,760.675,767.25,75.5,1.5,30,12.6,7.9,15.8,0,7.2
2022/2/7,756.8125,763.3375,88.25,2.25,22.75,13.7,12,16.1,1.8,8
2022/2/8,758.9625,765.5125,78.5,2.875,30,9.9,8.5,16.1,0,15.3
